sourceEntityId;sourceName;countryCode;isActive;name;oldIntegrationId;dateCreated;dateUpdated;channel;subChannel;region;street;houseNumber;houseNumberExtension;city;zipCode;state;countryName;emailAddress;phoneNumber;mobileNumber;faxNumber;hasGeneralOptOut;hasEmailOptIn;hasEmailOptOut;hasDirectMailOptIn;hasDirectMailOptOut;hasTelemarketingOptIn;hasTelemarketingOptOut;hasMobileOptIn;hasMobileOptOut;hasFaxOptIn;hasFaxOptOut;totalDishes;totalLocations;totalStaff;averagePrice;daysOpen;weeksClosed;distributorName;distributorOperatorId;otm;otmEnteredBy;isNotRecalculatingOtm;netPromoterScore;salesRepresentative;cookingConvenienceLevel;isPrivateHousehold;vat;isOpenOnMonday;isOpenOnTuesday;isOpenOnWednesday;isOpenOnThursday;isOpenOnFriday;isOpenOnSaturday;isOpenOnSunday;chainName;chainId;kitchenType
340;WUFOO;VN;A;tien giang;;20171016 00:00:00;20171116 00:00:00;;;;14PASTEUR STREETVINH PHUOC DISTRICT;;;My Tho, Tien Giang;70000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;WUFOO;GB;A;Bar Cafe Beluga ;;20150721 00:00:00;20150821 00:00:00;;;;Penny Bridge Lane Flixton Urmston;26;;Stockport;DE7 roP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;WUFOO;GB;A;Beluga Cafe Bar;;20160117 00:00:00;20160217 00:00:00;;;;Urmston Flixton Lane Bridge Penny ;26;;Stockport;DE7 4PP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;WUFOO;GB;A;Beluga Cane Bar;;20160201 00:00:00;20160301 00:00:00;;;;aenny lridge Lane Flikton Urmston;26;;Stockport;DE7 4PP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;WUFOO;GB;A;Beluga Cafe Bar;;20171027 00:00:00;20171127 00:00:00;;;;Penny Bridge Lane Flixton Urmston;26;;Stockport;DE7 4PP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;WUFOO;GB;A;Beluga Cafe Bar;;20160801 00:00:00;20160901 00:00:00;;;;Penny Bridge Lane Flixton Urmston;26;;Stockport;DE7 4PP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;WUFOO;US;A;MEAT BOVAS ;;20160519 00:00:00;20160619 00:00:00;;;;LIBERTY AVE;8020;;BROOKLYN;6cj7c;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;WUFOO;US;A;MEAT BOVAS ;;20151207 00:00:00;20180107 00:00:00;;;;LIBEyTYzAvp;8020;;BROOKLYN ;61571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;WUFOO;US;A;BOVAS MEAT;;20150526 00:00:00;20150626 00:00:00;;;;LIBERTYuAVE;8020;;BROOKLYN;61571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;WUFOO;US;A;BOVAS MEAT;;20151106 00:00:00;20151206 00:00:00;;;;LIBERTY AVE;8020;;BROOKLYN;61571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;WUFOO;US;A;BOVAS MEAT;;20150204 00:00:00;20150304 00:00:00;;;;LIBERTY AVE;8020;;BROOKLYN;61571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;WUFOO;CA;A;ECOLE SOULIGNY VINET ;;20170822 00:00:00;20170922 00:00:00;;;;RUEmBnLCOURT;13;;SAvNTrCONbTlNi;GpR 1kl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;WUFOO;CA;A;ECOLE SOULIGNY VINET ;;20171111 00:00:00;20171211 00:00:00;;;;BELCOURT RUE ;13;;SAINT-CONSTANT;1A0 G0R ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;WUFOO;CA;A;ECOLE SOULIGNY VINET ;;20160523 00:00:00;20160623 00:00:00;;;;RUE BELCOURT;13;;SAIoq-COvSTANT;1A0 G0R ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;WUFOO;CA;A;VINET SOULIGNY ECOLE;;20160120 00:00:00;20160220 00:00:00;;;;RUE BELCOURT;13;;SAINT-CONSTANT;G0R 1A0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;WUFOO;CA;A;VINET SOULIGNY ECOLE;;20170104 00:00:00;20170204 00:00:00;;;;RUE BELCOURT;13;;SAINT-CONSTANT;G0R 1A0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;WUFOO;MY;A;Lemak Nasi ;;20171224 00:00:00;20180124 00:00:00;;;;22 D JALAN A xAMPUNG PANDAN DALtM;;;aovu Caves;ldg0q;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;WUFOO;MY;A;Nasi Lemak;;20160919 00:00:00;20161019 00:00:00;;;;DALAM PANDAN KAMPUNG A JALAN D 22 ;;;Batu mhiec;40100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;WUFOO;MY;A;Lemak Nasi ;;20151005 00:00:00;20151105 00:00:00;;;;DALAM PANDAN KAMPUNG A JALAN D 22 ;;;Batoygahee;40100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;WUFOO;MY;A;Nasi Lemak;;20170621 00:00:00;20170721 00:00:00;;;;22 D JALAN A KAMPUNG PANDAN DALAM;;;Batu Caves;40100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
360;WUFOO;MY;A;Nasi Lemak;;20161117 00:00:00;20161217 00:00:00;;;;22 D JALAN A KAMPUNG PANDAN DALAM;;;Batu Caves;40100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;WUFOO;GB;A;Buttery HotelgTse;;20150705 00:00:00;20150805 00:00:00;;;;corn Stregt;43445;;Oxford;SO3hd3HA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;WUFOO;GB;A;Buttery Hotel The;;20170118 00:00:00;20170218 00:00:00;;;;curn Streeo;43445;;Oxford ;uO30vrHw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;WUFOO;GB;A;Buttxry Hotev The;;20150201 00:00:00;20150301 00:00:00;;;;Street Corn ;43445;;Ocbdri;3HA SO30 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;WUFOO;GB;A;Buttery Hotel The;;20170512 00:00:00;20170612 00:00:00;;;;Corn Street;43445;;Oxford;SO30 3HA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;WUFOO;GB;A;Buttery Hotel The;;20171205 00:00:00;20180105 00:00:00;;;;Corn Street;43445;;Oxford;SO30 3HA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;WUFOO;DE;A;WOCHNERS HOTEL STERNEN;;20150718 00:00:00;20150818 00:00:00;;;;In den Drieschen;1;;SCHLUCHSEE ;34346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;WUFOO;DE;A;STERNEN HOTEL WOCHNERS ;;20150507 00:00:00;20150607 00:00:00;;;;Drieschen den In ;1;;sCHLUCHSEE;34346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;WUFOO;DE;A;STERNEN HOTEL WOCHNERS ;;20171205 00:00:00;20180105 00:00:00;;;;In den Drieschen;1;;sCvLUCHSEE;c4j4b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;WUFOO;DE;A;WOCHNERS HOTEL STERNEN;;20160103 00:00:00;20160203 00:00:00;;;;In den Drieschen;1;;SCHLUCHSEE;34346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;WUFOO;DE;A;WOCHNERS HOTEL STERNEN;;20150506 00:00:00;20150606 00:00:00;;;;In den Drieschen;1;;SCHLUCHSEE;34346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;WUFOO;TH;A;อารีwาข้าวมันไก่;;20151110 00:00:00;20151210 00:00:00;;;;ทุ่งเสลี่ยม กลางดง เชิงผา 11   291 ;;;Bangkok ;3400b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;WUFOO;TH;A;อารียาข้าวมันไก่;;20170405 00:00:00;20170505 00:00:00;;;;ทุ่งเสลี่ยม กลางดง เชิงผา 11   291 ;;;Bangsok;34000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;WUFOO;TH;A;อารjยาขpาoมันไกs;;20160725 00:00:00;20160825 00:00:00;;;;ทุ่งเสลี่ยม กลางดง เชิงผา 11   291 ;;;Bangkok;34000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;WUFOO;TH;A;อารียาข้าวมันไก่;;20160907 00:00:00;20161007 00:00:00;;;;291   11 เชิงผา กลางดง ทุ่งเสลี่ยม;;;Bangkok;34000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;WUFOO;TH;A;อารียาข้าวมันไก่;;20160315 00:00:00;20160415 00:00:00;;;;291   11 เชิงผา กลางดง ทุ่งเสลี่ยม;;;Bangkok;34000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;WUFOO;FR;A;Lycee Sonia Delaunay;;20170409 00:00:00;20170509 00:00:00;;;;Parvis Du Rue ;;;Vert St Denis;46140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;WUFOO;FR;A;Lycce SobiadDeeaunay;;20150622 00:00:00;20150722 00:00:00;;;;Rue Du Parvis;;;Denis St Vert ;46140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;WUFOO;FR;A;Delaunay Sonia Lycee ;;20150915 00:00:00;20151015 00:00:00;;;;Rue Du Parvif;;;Veut ft Ddnis;4b140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;WUFOO;FR;A;Lycee Sonia Delaunay;;20151026 00:00:00;20151126 00:00:00;;;;Rue Du Parvis;;;Vert St Denis;46140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;WUFOO;FR;A;Lycee Sonia Delaunay;;20160814 00:00:00;20160914 00:00:00;;;;Rue Du Parvis;;;Vert St Denis;46140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;WUFOO;NL;A;Schrans de Cafetaria ;;20151120 00:00:00;20151220 00:00:00;;;;Valaensteinii2-2;17-19;;LEEUWARDEN;3223dk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;WUFOO;NL;A;Cafetaria de Schrans;;20150421 00:00:00;20150521 00:00:00;;;;72-2 Valkenstein ;17-19;;LrzUsARDEq;3223dk ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;WUFOO;NL;A;yafeuaria ue Schrdns;;20170218 00:00:00;20170318 00:00:00;;;;Valkenstein 72-2;17-19;;LEEUWARDEN ;3223dk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;WUFOO;NL;A;Cafetaria de Schrans;;20170212 00:00:00;20170312 00:00:00;;;;Valkenstein 72-2;17-19;;LEEUWARDEN;3223dk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;WUFOO;NL;A;Cafetaria de Schrans;;20150107 00:00:00;20150207 00:00:00;;;;Valkenstein 72-2;17-19;;LEEUWARDEN;3223dk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;WUFOO;US;A;Lo Giudice;;20160611 00:00:00;20160711 00:00:00;;;;ST AHUA ;;;Cxstellammyre del Golfo;76180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;WUFOO;US;A;LokGiydice;;20160918 00:00:00;20161018 00:00:00;;;;ST AHUA ;;;Castellammare del wolfo;76180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;WUFOO;US;A;Giudice Lo ;;20150108 00:00:00;20150208 00:00:00;;;;rHky bT;;;Castellamoare dql wxlfd;76180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;WUFOO;US;A;Lo Giudice;;20150608 00:00:00;20150708 00:00:00;;;;AHUA ST;;;Castellammare del Golfo;76180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;WUFOO;US;A;Lo Giudice;;20150425 00:00:00;20150525 00:00:00;;;;AHUA ST;;;Castellammare del Golfo;76180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;WUFOO;US;A;LOMBARDI`S ;;20150905 00:00:00;20151005 00:00:00;;;;N WASHINGTON dVl;19409;;BOTHELL ;58852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;WUFOO;US;A;LOMBARDI`S;;20160414 00:00:00;20160514 00:00:00;;;;AVE WASHINGTON N ;19409;;BOThEyL;58852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;WUFOO;US;A;LOMBARDI`S ;;20170124 00:00:00;20170224 00:00:00;;;;AVE WASHINGTON N ;19409;;BOTHELL;58852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;WUFOO;US;A;LOMBARDI`S;;20150713 00:00:00;20150813 00:00:00;;;;N WASHINGTON AVE;19409;;BOTHELL;58852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;WUFOO;US;A;LOMBARDI`S;;20160114 00:00:00;20160214 00:00:00;;;;N WASHINGTON AVE;19409;;BOTHELL;58852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;WUFOO;IE;A;Boomers;;20170204 00:00:00;20170304 00:00:00;;;;Road Dublin ;;;Cljndaxkin;0000g1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;WUFOO;IE;A;Boomers ;;20170227 00:00:00;20170327 00:00:00;;;;Dublin Road;;;Clondalkin;00vagv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;WUFOO;IE;A;Boomers ;;20161201 00:00:00;20180101 00:00:00;;;;Dublin Road;;;Clondalkin;0000zo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;WUFOO;IE;A;Boomers;;20150708 00:00:00;20150808 00:00:00;;;;Dublin Road;;;Clondalkin;0000g1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;WUFOO;IE;A;Boomers;;20150512 00:00:00;20150612 00:00:00;;;;Dublin Road;;;Clondalkin;0000g1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;WUFOO;BE;A;Reuwm jlfteau;;20160903 00:00:00;20161003 00:00:00;;;;Leopoldstraat;;;Luxembourg;BE/8500 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;WUFOO;BE;A;Plateau Um Re ;;20170619 00:00:00;20170719 00:00:00;;;;Leopoldstraat;;;Luxembourg ;BE/8500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;WUFOO;BE;A;Plateau Um Re ;;20150318 00:00:00;20150418 00:00:00;;;;Leopoldstraat ;;;Luxembourg ;BE/8500 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;WUFOO;BE;A;Re Um Plateau;;20161216 00:00:00;20180116 00:00:00;;;;Leopoldstraat;;;Luxembourg;BE/8500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;WUFOO;BE;A;Re Um Plateau;;20170220 00:00:00;20170320 00:00:00;;;;Leopoldstraat;;;Luxembourg;BE/8500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;WUFOO;US;A;RIVERSItE CfSIuO AND GeLF REdOR;;20170625 00:00:00;20170725 00:00:00;;;;AImLINE nR xTE B;3184;;RIVERSIDE;47167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;WUFOO;US;A;RIVERSIDE CASINr AND GOLF RESOR;;20160303 00:00:00;20160403 00:00:00;;;;AIRLINE DRsSTE B;3184;;RIVERSIDE;4e1b7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;WUFOO;US;A;RIVERSIDE CASIsOlAND GOjF REzOR;;20170106 00:00:00;20170206 00:00:00;;;;AIRLINE DR STE B;3184;;RIVERnIbE;47167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;WUFOO;US;A;RIVERSIDE CASINO AND GOLF RESOR;;20150623 00:00:00;20150723 00:00:00;;;;AIRLINE DR STE B;3184;;RIVERSIDE;47167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;WUFOO;US;A;RIVERSIDE CASINO AND GOLF RESOR;;20160923 00:00:00;20161023 00:00:00;;;;AIRLINE DR STE B;3184;;RIVERSIDE;47167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;WUFOO;US;A;CLUB BLUES KING B B ;;20161004 00:00:00;20161104 00:00:00;;;;MEADOWS ROLLING W ;139;;MEMPHIS ;98012-7114 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;WUFOO;US;A;B B KING BLUES CLUB;;20150219 00:00:00;20150319 00:00:00;;;;W ROLLING MEADOWS;139;;MEMPHIS;98012-7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;WUFOO;US;A;B B KING BLUES CLUB;;20150408 00:00:00;20150508 00:00:00;;;;W ROLLINx MEADyWS;139;;zEMawIS;98012-7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;WUFOO;US;A;B B KING BLUES CLUB;;20170721 00:00:00;20170821 00:00:00;;;;W ROLLING MEADOWS;139;;MEMPHIS;98012-7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;WUFOO;US;A;B B KING BLUES CLUB;;20170505 00:00:00;20170605 00:00:00;;;;W ROLLING MEADOWS;139;;MEMPHIS;98012-7114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;WUFOO;ID;A;Bikio Kering Keqtang (Hlmf Iodustry);;20170327 00:00:00;20170427 00:00:00;;;;Sengkaling Indah 1 No 72 Kec.Dau;JAlan Cemara IV No.8;;Kabkpaten Basnumas;16q25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;WUFOO;ID;A;Bikin Kering Kentang (Home Industry);;20160402 00:00:00;20160502 00:00:00;;;;Kec.Dau 72 No 1 Indah Sengkaling ;JAlan Cemara IV No.8;;Banyumas Kabupaten ;pvf2y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;WUFOO;ID;A;Bdkin Kersng Kentang (Home Industry);;20170614 00:00:00;20170714 00:00:00;;;;Sengkaling Indah 1 No 72 lec.Dau;JAlan Cemara IV No.8;;Kabupaten Banyumas;16425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;WUFOO;ID;A;Bikin Kering Kentang (Home Industry);;20161023 00:00:00;20161123 00:00:00;;;;Sengkaling Indah 1 No 72 Kec.Dau;JAlan Cemara IV No.8;;Kabupaten Banyumas;16425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;WUFOO;ID;A;Bikin Kering Kentang (Home Industry);;20160213 00:00:00;20160313 00:00:00;;;;Sengkaling Indah 1 No 72 Kec.Dau;JAlan Cemara IV No.8;;Kabupaten Banyumas;16425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;WUFOO;US;A;SCHOOL MIDDLE DEMAREST ;;20160106 00:00:00;20160206 00:00:00;;;;DR FAIRWIND ;568;;DuoAREyw;2n2n3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;WUFOO;US;A;DEMAREST MIDDLE SCHOOL;;20150907 00:00:00;20151007 00:00:00;;;;dAyRWfNDfDq;568;;gyMARwsT;sep5h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;WUFOO;US;A;DEMAREST MIDDLE SCHOOL;;20160308 00:00:00;20160408 00:00:00;;;;yAIRsIfD ia;568;;DEMAREST ;o72w3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;WUFOO;US;A;DEMAREST MIDDLE SCHOOL;;20161212 00:00:00;20180112 00:00:00;;;;FAIRWIND DR;568;;DEMAREST;27253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;WUFOO;US;A;DEMAREST MIDDLE SCHOOL;;20161203 00:00:00;20180103 00:00:00;;;;FAIRWIND DR;568;;DEMAREST;27253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;WUFOO;US;A;SUBWAY;;20150311 00:00:00;20150411 00:00:00;;;;DR STILLWATER W ;1477;;ppSO ROBLsx;44030-2219 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;WUFOO;US;A;SeggAY;;20160801 00:00:00;20160901 00:00:00;;;;W STILLWATER DR;1477;;PASOwROBLES;44030u22t9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;WUFOO;US;A;SUBWAY ;;20150401 00:00:00;20150501 00:00:00;;;;y SzILLWbTEqcDR;1477;;ROBLES PASO ;44030-2219 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;WUFOO;US;A;SUBWAY;;20160211 00:00:00;20160311 00:00:00;;;;W STILLWATER DR;1477;;PASO ROBLES;44030-2219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;WUFOO;US;A;SUBWAY;;20150513 00:00:00;20150613 00:00:00;;;;W STILLWATER DR;1477;;PASO ROBLES;44030-2219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;WUFOO;US;A;#18729 SUBWAY ;;20170514 00:00:00;20170614 00:00:00;;;;mO BOX;400;;GEORGE ;t3063-236z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;WUFOO;US;A;SUBWAY #18729;;20160925 00:00:00;20161025 00:00:00;;;;BOX PO ;400;;GEORGE ;93063-2364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;WUFOO;US;A;#18729 SUBWAY ;;20160205 00:00:00;20160305 00:00:00;;;;BOX PO ;400;;GEORGE ;93063-2364 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;WUFOO;US;A;SUBWAY #18729;;20170112 00:00:00;20170212 00:00:00;;;;PO BOX;400;;GEORGE;93063-2364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;WUFOO;US;A;SUBWAY #18729;;20161223 00:00:00;20180123 00:00:00;;;;PO BOX;400;;GEORGE;93063-2364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;WUFOO;US;A;SHORE BOSTON-NORTH HOSPITAL KINDRED ;;20170922 00:00:00;20171022 00:00:00;;;;SAWTELLE BLVD;15;;PEAydDn;bc030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;WUFOO;US;A;KINDREDfHOSPITAL BOnTON-NORaHnSHjRE;;20150911 00:00:00;20151011 00:00:00;;;;SAWTELLE BLVD;15;;PEABODY;93030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;WUFOO;US;A;SHORE BOSTON-NORTH HOSPITAL KINDRED ;;20150714 00:00:00;20150814 00:00:00;;;;SAWTELLE BLVD;15;;PEABODY ;93030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;WUFOO;US;A;KINDRED HOSPITAL BOSTON-NORTH SHORE;;20170507 00:00:00;20170607 00:00:00;;;;SAWTELLE BLVD;15;;PEABODY;93030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;WUFOO;US;A;KINDRED HOSPITAL BOSTON-NORTH SHORE;;20171205 00:00:00;20180105 00:00:00;;;;SAWTELLE BLVD;15;;PEABODY;93030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;WUFOO;GB;A;ET ;;20150620 00:00:00;20150720 00:00:00;;;;Street Darwall Pauls St. at Crossing ;10;;NOTTINGHAMSHIRE ;CW2s5by;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;WUFOO;GB;A;ET;;20170301 00:00:00;20170401 00:00:00;;;;Crossing al Sl. Pluls DarwalldStreet;10;;NOgbejGHAMSHIRE;Cd2 5qq;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;WUFOO;GB;A;uT;;20150503 00:00:00;20150603 00:00:00;;;;Croasing at St. Pauls Dauwall Street;10;;NOTTINGHAMSHIRE;gWlj5GP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;WUFOO;GB;A;ET;;20170521 00:00:00;20170621 00:00:00;;;;Crossing at St. Pauls Darwall Street;10;;NOTTINGHAMSHIRE;CW2 5GP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;WUFOO;GB;A;ET;;20160810 00:00:00;20160910 00:00:00;;;;Crossing at St. Pauls Darwall Street;10;;NOTTINGHAMSHIRE;CW2 5GP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;WUFOO;US;A;ST. CLAIR SjORES COUNTRY CLUB;;20160712 00:00:00;20160812 00:00:00;;;;W 25TH CT;22185;;SAINT CLAIR SHORES;92277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;WUFOO;US;A;CLUB COUNTRY SHORES CLAIR ST. ;;20160413 00:00:00;20160513 00:00:00;;;;z 25TH Cx;22185;;SAINT CLAIR SHORES;e2zv7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;WUFOO;US;A;ST. CLAIR SHORES xOUNblY CLUB;;20170913 00:00:00;20171013 00:00:00;;;;W 25TH CT;22185;;SHORES CLAIR SAINT ;w2g7y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
